id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21293293,Lovely Arty Apartment in Downtown Toronto's Annex,27947272,Jenna,,Annex,43.6698,-79.40392,Entire home/apt,100,7,7,2020-01-03,0.43,1,156
21294195,Cozy one bedroom apartment,42751629,Fatima,,University,43.66368,-79.40251,Entire home/apt,171,1,1,2017-11-30,0.03,1,0
21294228,Wonderful & Brightness Condo in Dundas Square,7569826,Maxime,,Bay Street Corridor,43.65453,-79.38018,Entire home/apt,218,3,1,2018-01-01,0.03,1,0
21295861,"Toronto Midtown Cozy - Parking incl. 2BR, sleeps 6",154099470,Jeff,,Lawrence Park South,43.7137,-79.41094,Entire home/apt,141,2,78,2020-03-16,2.59,1,90
21295876,"Walk 5 min. to Subway,Private bathroom & parking",152101740,Joseph,,Lansing-Westgate,43.7596,-79.41294,Private room,63,1,63,2020-03-23,2.13,6,0
21296398,Guestroom in Downtown Neighbourhood,104839115,Allan,,Moss Park,43.65811,-79.36847,Private room,61,1,7,2020-03-07,1.76,2,0
21296733,"walk 5 min. to Subway,Private bathroom & Parking",152101740,Joseph,,Lansing-Westgate,43.7584,-79.41423,Private room,56,1,39,2020-03-17,1.26,6,0
21299652,•Luxury Condo•Downtown•CN Tower View•Raptors•MTCC•,154140034,Nikki,,Waterfront Communities-The Island,43.64222,-79.38177,Entire home/apt,160,28,176,2020-03-07,5.66,1,112
21303806,Stunning Suite in the Heart of Down Town Toronto,20190558,Paul,,Waterfront Communities-The Island,43.64626,-79.38934,Entire home/apt,141,2,167,2020-03-15,5.51,1,138
21305354,2 BR Apartment in Downtown - Bathurst/Bloor,139438823,Philip,,Annex,43.67126,-79.41776,Entire home/apt,79,2,33,2018-08-13,1.06,5,0
21305780,New Private Studio Queen West,36356046,Tamara,,Trinity-Bellwoods,43.64725,-79.40887,Private room,65,2,29,2020-04-04,0.96,4,212
21306476,Rooftop studio apartment overlooking a park,61300147,Tim,,East End-Danforth,43.6829,-79.3043,Entire home/apt,49,1,122,2020-02-15,3.96,1,252
21312365,"Leslieville loft space, bathroom and parking",37888099,Adele,,South Riverdale,43.66804,-79.33942,Private room,32,30,11,2020-03-29,0.42,3,135
21312541,Nice room near downtown and subway,153920118,Aminata,,Mount Pleasant West,43.69814,-79.39472,Private room,37,1,1,2017-10-23,0.03,1,0
21313169,"The Beach, Toronto",27071112,Deb,,The Beaches,43.67097,-79.29303,Entire home/apt,200,2,31,2020-02-02,1.02,1,170
21313787,Luxury Condo by Hilton Hotel | Highrise | Biz Dist,19509784,Kevin,,Bay Street Corridor,43.64957,-79.3834,Entire home/apt,249,1,123,2020-04-23,3.96,29,183
21321157,downtown close to everything,2180196,Douglas,,Waterfront Communities-The Island,43.64264,-79.39978,Private room,100,1,0,,,1,0
21325134,Luxury in downtown core by CN Tower/ MTCC/Union,154370038,Crystal Charlotte,,Waterfront Communities-The Island,43.64407,-79.39112,Entire home/apt,128,1,182,2020-02-29,5.86,1,261
21325388,Modern 2 Bedroom Condo in Heart of Toronto,10396964,Milena,,Waterfront Communities-The Island,43.64751,-79.3927,Entire home/apt,76,28,104,2020-03-21,3.49,1,121
21327987,"PRIME LOCATION UNIT NEXT TO CN TOWER, TIFF&MTCC",154399618,Dale,,Waterfront Communities-The Island,43.64425,-79.38972,Entire home/apt,100,3,268,2020-04-12,8.80,8,137
21331828,Well appointed and Immaculately Clean Roncy room,708622,Troy,,High Park-Swansea,43.641,-79.44844,Private room,90,1,12,2019-09-30,1.23,4,0
21332002,Comfortable and private room in a quiet condo.,4330775,Elisangela,,Brookhaven-Amesbury,43.69637,-79.49031,Private room,35,1,5,2018-07-01,0.16,2,0
21336394,"Modern BR, Near Union St. PATH connected,",36088235,Kaveh,,Waterfront Communities-The Island,43.64018,-79.38101,Private room,67,27,9,2020-01-28,0.31,10,31
21346853,Leslieville coach house,36569089,Susan,,South Riverdale,43.67207,-79.33057,Entire home/apt,115,2,143,2020-03-08,4.68,1,0
21347126,A,151214115,Gerald,,Church-Yonge Corridor,43.66051,-79.3792,Private room,75,1,78,2019-01-11,2.50,1,363
21348235,"Prince Suite, Leslivlle, Toronto",33389692,Shahnaz,,South Riverdale,43.66229,-79.3381,Private room,51,4,32,2020-03-08,1.04,5,119
21357765,Master Bedroom with Amazing View,154615666,Anuruddha,,Mount Pleasant West,43.71288,-79.39332,Private room,55,7,0,,,1,0
21357979,Beautiful Room in a Convenient Location,23580222,Ying,,Willowdale East,43.77642,-79.41163,Private room,80,1,1,2017-12-18,0.03,1,0
21363169,Modern Spacious Condo in Toronto!,21024157,Rachel,,Forest Hill South,43.6836,-79.41831,Entire home/apt,99,5,0,,,1,0
21363379,"IBM neighbor,private room,comfy an friendly",153569087,Gary,,Steeles,43.81697,-79.33492,Private room,39,1,6,2018-01-04,0.19,3,0
21365182,Downtown 750 sq ft condo in Entertainment district,29686957,Sanjana,,Waterfront Communities-The Island,43.64418,-79.39044,Entire home/apt,97,1,3,2017-12-31,0.10,1,0
21367871,Cozy Private Apartment in Toronto West,11709985,Shirin,,Dovercourt-Wallace Emerson-Junction,43.67371,-79.43784,Entire home/apt,84,2,95,2020-04-01,3.08,2,90
21368420,Home away from home in Leslieville Toronto,50836013,Julie,,South Riverdale,43.66673,-79.33534,Entire home/apt,249,4,39,2020-03-06,1.27,1,249
21369050,America Pantheon Home-North York,153656283,Li,,Willowdale East,43.77071,-79.40398,Private room,118,1,44,2019-10-27,1.42,1,90
21370273,Gorgeous Bedroom at Foxwell [1],154746968,Kaye,,Rockcliffe-Smythe,43.66966,-79.49979,Private room,37,26,13,2019-10-28,0.42,3,126
21370347,Gorgeous Bedroom at Foxwell [2],154746968,Kaye,,Rockcliffe-Smythe,43.66966,-79.49979,Private room,39,26,12,2019-12-14,0.39,3,126
21370436,Gorgeous Bedroom at Foxwell [3],154746968,Kaye,,Rockcliffe-Smythe,43.66966,-79.49979,Private room,39,26,11,2019-12-11,0.36,3,126
21377139,Modern Lower Level Apartment,19300565,Akaash & Bethany,,Church-Yonge Corridor,43.66522,-79.37818,Entire home/apt,125,3,90,2020-03-12,2.92,2,252
21377943,"Heart-warming, kid-friendly home in Dufferin Grove",318911,Magali,,Palmerston-Little Italy,43.66088,-79.42616,Entire home/apt,129,7,2,2018-08-05,0.07,2,93
21378007,Hideaway Garden Apartment,150131101,Stephan,,Palmerston-Little Italy,43.66398,-79.41414,Entire home/apt,134,3,37,2020-02-02,1.19,1,218
21378457,Clean room near Keele Subway Station and High Park,25939303,Mandi,,Junction Area,43.66388,-79.46602,Private room,75,1,4,2019-05-22,0.13,1,0
21378555,2 Bedroom Apartment Near University of Toronto,143660058,Malak,,University,43.66433,-79.4021,Entire home/apt,135,5,1,2018-04-10,0.04,3,88
21378923,❤️ Humberview Private Room In Luxury Bungalow ❤️,32044025,Toronto,,Pelmo Park-Humberlea,43.70824,-79.52604,Private room,75,30,2,2019-10-07,0.07,23,364
21379677,☆☆☆☆☆ Spectacular Room In Bungalow Executive Home,11206244,Superhost,,Pelmo Park-Humberlea,43.70799,-79.52604,Private room,75,4,0,,,22,365
21379854,❤️ Humberview Executive Private Rm Near Airport❤️,32044025,Toronto,,Pelmo Park-Humberlea,43.70855,-79.52704,Private room,75,30,3,2019-03-16,0.10,23,365
21380147,Amazing View - Perfect Downtown Location,154052472,Kevin,,Waterfront Communities-The Island,43.64229,-79.38147,Entire home/apt,139,2,29,2020-02-21,0.98,1,68
21380270,RATE DROP! - Pristine and Clean - Gorgeous 2-Bedroom in the Heart of Downtown,1198630,Ela,,Waterfront Communities-The Island,43.64309,-79.39047,Hotel room,186,10,56,2020-04-11,1.82,17,304
21380890,"Charming 3 Bedroom House, Midtown Toronto!",61880576,Farnaz,,Humewood-Cedarvale,43.698,-79.42692,Entire home/apt,200,2,58,2019-09-29,1.99,1,0
21382275,"NEW spacious, basement studio in Roncy",1427329,Maria & Thomas,,High Park-Swansea,43.65253,-79.45383,Entire home/apt,52,5,43,2020-05-03,1.56,2,22
21382301,A cozy basement apartment in Toronto,154710872,Anita,,Clairlea-Birchmount,43.71888,-79.28703,Private room,65,3,23,2020-01-04,0.76,1,249
21383495,Cozy Queen West Space,154879192,Susan,,Trinity-Bellwoods,43.64753,-79.42014,Entire home/apt,125,1,218,2019-10-23,7.04,1,1
21385731,Cabbagetown Cutie,47057706,Kirsten,,North St.James Town,43.66764,-79.37227,Entire home/apt,85,2,6,2019-01-23,0.20,1,0
21393385,Luxurious Curated Apartment Suite in Cabbagetown,1769322,Kevin & Samer,,Cabbagetown-South St.James Town,43.66654,-79.36421,Private room,110,3,83,2020-01-21,2.72,1,0
21393887,Luxurious 3 Bedroom CityPlace/Lake Views & Parking,154975685,Hazel,,Waterfront Communities-The Island,43.63971,-79.39554,Entire home/apt,399,2,36,2020-03-10,1.17,2,167
21393962,Modern / Stylish 1 BR + Den Liberty Village Unit,26433041,Rajan,,Niagara,43.63911,-79.41432,Entire home/apt,130,1,4,2018-03-31,0.15,1,0
21394270,Downtown Bright East Chinatown-17min by bus toCore,106532967,Grace,,South Riverdale,43.66482,-79.35314,Private room,49,3,52,2020-01-31,1.72,13,364
21394745,Downtown Condo With Great View,63959924,Shayna,,Waterfront Communities-The Island,43.63768,-79.39874,Entire home/apt,94,1,5,2019-01-01,0.21,2,0
21395710,Six Steps to the 6ix - and six hospitals!,27909101,Venus & Wesley,,Waterfront Communities-The Island,43.64898,-79.38736,Entire home/apt,149,2,74,2020-03-15,3.74,1,47
21397148,SUPER COZY ROOM. CLOSE TO DOWNTOWN,150583020,Vladimir,,Ionview,43.73617,-79.27729,Private room,51,14,26,2020-03-24,0.84,11,0
21397435,Private Living Room Space for long term stays,40129122,Shy,,Cabbagetown-South St.James Town,43.6638,-79.37556,Shared room,25,15,63,2020-03-01,2.03,4,90
21398062,Cozy room with private entrance,45723943,Cynthia,,Briar Hill-Belgravia,43.70047,-79.45384,Private room,28,1,4,2020-01-31,0.14,2,365
21398657,Beautiful room/private washroom,13293689,Adriana,,Weston,43.70774,-79.53347,Private room,38,1,6,2019-08-27,0.44,1,59
21399533,Chic comfortable condo downtown-Parking-Lake view,125685069,Lida,,Waterfront Communities-The Island,43.63798,-79.39805,Entire home/apt,110,1,82,2020-03-19,2.70,2,1
21404600,TO: North York-private bedding-bathrm-breakfast,155084208,Charlie,,Don Valley Village,43.79143,-79.34355,Shared room,30,1,0,,,1,0
21405361,Very bright & Modern 2Bdr 2bth in Downtown Toronto,48533163,Saima,,Waterfront Communities-The Island,43.64241,-79.38226,Entire home/apt,174,7,10,2020-03-22,0.32,27,132
21405992,An Efficiency Apartment,88744912,Suresh & Soni,,Clairlea-Birchmount,43.70178,-79.27656,Entire home/apt,45,3,74,2020-03-22,2.40,1,0
21407435,Executive Apartment in Upscale Neighbourhood,16925504,Susan,,Casa Loma,43.68027,-79.41341,Entire home/apt,276,3,3,2019-08-04,0.13,3,96
21408074,Cozy 1-bedroom apartment on Summerhill Ave,153427761,Marc,,Rosedale-Moore Park,43.68325,-79.38767,Entire home/apt,145,2,23,2020-01-26,0.75,1,365
21409515,One Bedroom Apartment Suite,155107319,Lena,,West Humber-Clairville,43.74364,-79.60069,Private room,100,3,18,2020-01-17,0.62,1,269
21411007,Chic Corner Suite *10,105620148,Luis Octavio,,Waterfront Communities-The Island,43.63997,-79.39686,Entire home/apt,399,1,121,2020-03-08,4.11,1,156
21412011,"Bright, Beautiful Studio Condo on TO Waterfront",155154267,James,,Mimico (includes Humber Bay Shores),43.62443,-79.47953,Entire home/apt,75,2,1,2017-11-10,0.03,1,0
21412714,Great location and affordable price! High standard,150583020,Vladimir,,Ionview,43.73673,-79.27744,Private room,51,28,10,2020-04-01,0.35,11,0
21413791,Trendy Town Centre Condo,148093102,Gavin,,Woburn,43.78251,-79.24575,Entire home/apt,41,1,21,2018-05-14,0.68,1,36
21414278,Luxury Condo w/Stunning Lake Views in King West,23696332,Céline,,Niagara,43.63941,-79.41568,Entire home/apt,96,20,5,2019-01-27,0.22,2,311
21414493,Amazing 1 bedroom near to all the city attractions,155179321,Shoaib,,Mount Pleasant East,43.70828,-79.38795,Private room,51,14,0,,,1,0
21419441,Toronto East Cozy Studio for 1 by Port Union & 401,155230504,Paul,,Rouge,43.79893,-79.13816,Entire home/apt,39,30,18,2020-04-01,0.63,3,0
21422527,Queen West Stylish Living,5593837,Darya,,Trinity-Bellwoods,43.64869,-79.40783,Entire home/apt,360,3,3,2019-05-20,0.12,3,312
21427094,Zen Space,139177676,Sacha,,Kennedy Park,43.72731,-79.2646,Private room,97,1,3,2017-10-31,0.10,3,341
21427584,Two bedroom unit close to airport and downtown,153372457,Silvia,,Islington-City Centre West,43.65398,-79.55628,Entire home/apt,129,2,7,2018-12-30,0.23,1,67
21427745,Homewood Queen Bed Room 101,31302432,Stephanie,,Cabbagetown-South St.James Town,43.6649,-79.37609,Private room,108,2,22,2019-09-17,0.87,22,127
21427844,Homewood Queen Bed Room 102,31302432,Stephanie,,Cabbagetown-South St.James Town,43.66508,-79.37413,Private room,150,2,12,2019-08-12,0.42,22,127
21427872,Newly renovated beautiful 2 story house,155309789,Kristine,,Hillcrest Village,43.79192,-79.36493,Entire home/apt,96,3,79,2020-03-16,2.61,1,249
21427987,Homewood Queen Bed Room 103,31302432,Stephanie,,Cabbagetown-South St.James Town,43.66562,-79.37599,Private room,150,2,8,2019-08-22,0.33,22,127
21428143,Homewood Queen Bed Room 104,31302432,Stephanie,,Cabbagetown-South St.James Town,43.6656,-79.3745,Private room,150,2,15,2019-08-25,0.49,22,127
21428251,Homewood Queen Bed Room 105,31302432,Stephanie,,Cabbagetown-South St.James Town,43.66504,-79.37407,Private room,108,2,10,2019-08-26,0.40,22,127
21428263,Quaint room in Scarborough,144309293,Janice,,Agincourt South-Malvern West,43.78832,-79.26939,Private room,65,1,3,2018-09-03,0.10,2,0
21433480,"Princess suite, Leslieville, Toronto",33389692,Shahnaz,,South Riverdale,43.66067,-79.3392,Private room,39,1,36,2020-02-17,1.16,5,221
21434800,Private renovated bedroom in a great area.,141399646,Natalia,,Stonegate-Queensway,43.62947,-79.48876,Private room,39,2,27,2019-09-25,0.88,3,66
21435070,MODERN/SPACIOUS - 1 BR + Den by Downtown Toronto,52475035,Debbie,,Regent Park,43.66176,-79.3646,Entire home/apt,75,21,0,,,1,0
21436952,Luxury Brand New Condo in Downtown,136252583,Mike,,Bay Street Corridor,43.66496,-79.38651,Entire home/apt,177,28,2,2018-06-02,0.07,1,68
21437843,1400+5*REVIEW SUPERHOST SPACIOUS DUNDAS SQ 21st fl,7010570,Alan,,Church-Yonge Corridor,43.65397,-79.37793,Entire home/apt,91,1,62,2020-03-29,2.09,1,120
21440143,2br Condo Downtown Toronto by CN Tower w/Parking,154471247,Kelly,,Waterfront Communities-The Island,43.64162,-79.39629,Entire home/apt,149,30,130,2020-03-04,4.23,1,0
21440332,Cozy Comfortable Apartment in Forest Hill,36315566,Naomi,,Humewood-Cedarvale,43.68622,-79.41978,Entire home/apt,100,1,2,2019-03-31,0.14,1,0
21445384,Luxury room... 3 minutes to subway,155461592,Moe,,Ionview,43.7351,-79.26605,Private room,30,1,0,,,3,0
21446706,PERFECT COZY ROOM! 15 Min walk from Kennedy Subway,150583020,Vladimir,,Ionview,43.73821,-79.27694,Private room,51,28,10,2019-05-05,0.32,11,336
21447146,Newly Designed Condo - Sleeps 4 - Amazing View!,155626288,Victor,,Waterfront Communities-The Island,43.64676,-79.39371,Entire home/apt,129,2,83,2020-04-13,2.69,1,236
21447838,Room 1 Apt 3,151830841,Mon,,Weston-Pellam Park,43.67031,-79.45729,Private room,35,7,9,2019-03-31,0.29,11,341
21448243,Big bedroom with private balcony,151830841,Mon,,Weston-Pellam Park,43.66917,-79.45718,Private room,45,5,3,2018-05-31,0.10,11,365
21448878,PRIVATE ROOM. Super cozy and affordable,150583020,Vladimir,,Ionview,43.73656,-79.27731,Private room,51,28,11,2020-03-21,0.38,11,314
21450496,Jr 1 Bedroom - Kingsway + Free Parking!,532562,Sarah,,Kingsway South,43.66086,-79.50641,Entire home/apt,70,2,21,2020-04-04,0.74,8,177
21450561,Primal Den in the Biohackers House,640077,Cathia,,Willowdale East,43.76932,-79.39667,Private room,39,3,16,2020-04-12,0.52,3,0
21457785,Private room in 2 bedroom apartment - Davisville,16993288,Hamilton,,Mount Pleasant West,43.69811,-79.39224,Private room,51,2,54,2020-01-12,1.76,1,66
21459687,Cosy downtown studio in the heart of The Village!,37678703,Adel,,Church-Yonge Corridor,43.66531,-79.3827,Entire home/apt,80,2,25,2018-09-13,0.81,1,0
21461088,Modern One Bedroom Steps from Ossington & Queen W,27160460,Eric,,Trinity-Bellwoods,43.64548,-79.4227,Entire home/apt,149,4,0,,,1,0
21461444,Davenport House - Gorgeous & Bright Entire House,113141834,Binh,,Corso Italia-Davenport,43.67381,-79.44215,Entire home/apt,253,2,44,2020-02-23,1.47,1,164
21461855,Friendly sherbourne,155828589,Ricardo,,Moss Park,43.65701,-79.3697,Private room,51,1,10,2018-10-16,0.32,1,5
21462222,"Charming,  Large House in Prime Location - 3Bdr",155832579,Ali,,Willowdale East,43.77099,-79.3935,Entire home/apt,82,3,37,2020-01-07,1.23,3,0
21467584,Semi privet suite in heart of Cabbagetown,36694378,Gabor & Jun,,Cabbagetown-South St.James Town,43.66479,-79.36936,Private room,65,2,49,2019-11-24,1.59,2,357
21469225,Colourful minimalist 1br apartment,3311062,Hanae,,Roncesvalles,43.6515,-79.44612,Entire home/apt,80,2,2,2017-11-12,0.07,1,0
21472396,Entire Luxurious Condo in Downtown,155932238,Zain,,Waterfront Communities-The Island,43.64836,-79.39121,Entire home/apt,169,4,1,2017-12-03,0.03,1,0
21473149,"Room - Workspace, treeline view, great location!",155939415,Kyle,,Edenbridge-Humber Valley,43.66195,-79.52077,Private room,23,1,13,2018-01-18,0.42,1,0
21473783,Comfy and Private Suite - Steps from Queen West,21504168,Elizabeth,,Niagara,43.6439,-79.40485,Entire home/apt,108,1,276,2020-03-10,9.18,1,153
21473873,"Cozy Private Studio, near downtown, Greektown",11932780,Saby,,Playter Estates-Danforth,43.67807,-79.352,Entire home/apt,61,3,3,2019-01-02,0.11,1,0
21474242,Charming apartment in the heart of Little Italy,705238,Winnie,,Trinity-Bellwoods,43.65423,-79.41649,Entire home/apt,90,2,5,2018-07-22,0.19,2,0
21475618,Downtown Apartment Near Subway,134008228,Brittany,,North St.James Town,43.67049,-79.37347,Private room,35,1,0,,,1,0
21476913,New modern townhouse in Junction Triangle!,1184972,Andrea,,High Park North,43.66152,-79.45452,Entire home/apt,140,2,1,2018-01-02,0.04,1,0
21485418, Super Spacious Suite ,104555090,Antonio & Rainbow,,Weston,43.69428,-79.50786,Private room,55,1,173,2020-03-08,5.70,3,0
21486370,Luxurious Yorkville Executive Suite,156072675,Alyssa,,Annex,43.67032,-79.39443,Entire home/apt,225,3,66,2020-01-25,2.42,2,66
21487324,Bright and Cozy 1 BR Townhouse in Liberty Village!,156080627,Nic,,Niagara,43.64049,-79.4141,Entire home/apt,160,4,159,2020-04-02,5.21,1,47
21497739,Renovated Home in The Junction,156180128,Adrian,,High Park North,43.65926,-79.47594,Entire home/apt,115,2,53,2020-03-13,1.82,1,134
21500110,"Convenient Comfy Condo- casino, mall, airport",155414720,Dayna,,West Humber-Clairville,43.71954,-79.60254,Entire home/apt,120,2,9,2018-09-19,0.30,1,0
21500140,Inviting 3 Bedroom Apartment!,154469815,Peter,,Little Portugal,43.64917,-79.43203,Entire home/apt,186,1,130,2020-03-08,4.23,3,343
21502995,Downtown Fantasy Mountain Room,106532967,Grace,,South Riverdale,43.66482,-79.35314,Private room,79,3,65,2020-03-18,2.27,13,364
21504026,Private Bedroom & Bath in Chic Urban home!,91808079,James,,North St.James Town,43.67073,-79.37542,Private room,145,2,6,2020-03-31,0.20,2,365
21504876,New Modern Bright & Clean Private Basement Suite,152904132,Rockey,,Blake-Jones,43.67375,-79.34117,Private room,99,1,1,2017-11-20,0.03,1,0
21505107,Queen Sofa bed in the Den-great neighborhood,45925123,Elnaz,,Willowdale East,43.75888,-79.40486,Shared room,45,2,3,2018-09-15,0.14,1,83
21505313,North York Luxury Apartmt Separate Entrance Frepkg,128284514,Jennifer,,Bayview Woods-Steeles,43.80233,-79.37876,Entire home/apt,69,15,97,2020-03-07,3.15,3,90
21505755,Beautiful condo with spectacular views,52338582,Kaveh,,Agincourt South-Malvern West,43.77843,-79.28073,Entire home/apt,78,3,6,2018-01-07,0.20,1,0
21505790,CITY LUXE HIDEAWAY,10704234,Karen,,Dovercourt-Wallace Emerson-Junction,43.66351,-79.42112,Entire home/apt,75,2,45,2018-10-15,1.53,1,0
21507759,Luxurious High Floor New Suite Heart of Downtown,156280248,Elizabeth,,Bay Street Corridor,43.65,-79.38195,Entire home/apt,90,6,1,2017-11-27,0.03,1,0
21509011,Best downtown location! Master bedroom!,9597606,Ingrid,,Kensington-Chinatown,43.64851,-79.40322,Private room,59,5,1,2018-08-07,0.05,2,0
